"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1814,"Precinct Committeeman LSL 048 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1815,"Precinct Committeeman LSL 049 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1816,"Precinct Committeeman LSL 050 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1817,"Precinct Committeeman LSL 051 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1818,"Precinct Committeeman LSL 052 - R","Stewart D. Gilgis","R",85,100.00,633638,157671,1,1,"0","0"
1819,"Precinct Committeeman LSL 053 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1820,"Precinct Committeeman LSL 054 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1821,"Precinct Committeeman LSL 055 - R","Edward P. Cronin","R",59,100.00,633638,157671,1,1,"0","0"
1822,"Precinct Committeeman LSL 056 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1823,"Precinct Committeeman LSL 057 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1824,"Precinct Committeeman LSL 058 - R","Joseph M. (Joe) Wozniak","R",85,100.00,633638,157671,1,1,"0","0"
1825,"Precinct Committeeman LSL 059 - R","Michael G. Connelly","R",92,100.00,633638,157671,1,1,"0","0"
1826,"Precinct Committeeman LSL 060 - R","Michael E. Riedy","R",60,100.00,633638,157671,1,1,"0","0"
1827,"Precinct Committeeman LSL 061 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1828,"Precinct Committeeman LSL 062 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1829,"Precinct Committeeman LSL 063 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1830,"Precinct Committeeman LSL 064 - R","Michael J. Loftus","R",24,100.00,633638,157671,1,1,"0","0"
1831,"Precinct Committeeman LSL 065 - R","Brian Padgett","R",42,100.00,633638,157671,1,1,"0","0"
1832,"Precinct Committeeman LSL 066 - R","Kyle Pagni","R",4,100.00,633638,157671,1,1,"0","0"
1833,"Precinct Committeeman LSL 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1834,"Precinct Committeeman LSL 068 - R","Jerome ""Jerry"" Buch","R",46,100.00,633638,157671,1,1,"0","0"
1835,"Precinct Committeeman LSL 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1836,"Precinct Committeeman LSL 070 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1837,"Precinct Committeeman LSL 071 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1838,"Precinct Committeeman LSL 072 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1839,"Precinct Committeeman LSL 073 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1840,"Precinct Committeeman LSL 074 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1841,"Precinct Committeeman LSL 075 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1842,"Precinct Committeeman LSL 076 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1843,"Precinct Committeeman LSL 077 - R","Robert J. Klaeren II","R",43,100.00,633638,157671,1,1,"0","0"
1844,"Precinct Committeeman LSL 078 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1845,"Precinct Committeeman LSL 079 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1846,"Precinct Committeeman LSL 080 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1847,"Precinct Committeeman LSL 081 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1848,"Precinct Committeeman LSL 082 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1849,"Precinct Committeeman LSL 083 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1850,"Precinct Committeeman LSL 084 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1851,"Precinct Committeeman LSL 085 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1852,"Precinct Committeeman LSL 086 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1853,"Precinct Committeeman LSL 087 - R","John D. Trowbridge II","R",64,100.00,633638,157671,1,1,"0","0"
1854,"Precinct Committeeman LSL 088 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1855,"Precinct Committeeman LSL 089 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1856,"Precinct Committeeman LSL 090 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1857,"Precinct Committeeman LSL 091 - R","John ""Jay"" Fisher, Jr.","R",90,100.00,633638,157671,1,1,"0","0"
1858,"Precinct Committeeman LSL 092 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1859,"Precinct Committeeman LSL 093 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1860,"Precinct Committeeman LSL 094 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1861,"Precinct Committeeman LSL 095 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1862,"Precinct Committeeman LSL 096 - R","J. Randolph Given","R",53,100.00,633638,157671,1,1,"0","0"
1863,"Precinct Committeeman LSL 097 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1864,"Precinct Committeeman LSL 098 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1865,"Precinct Committeeman LSL 099 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1866,"Precinct Committeeman LSL 100 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1867,"Precinct Committeeman LSL 101 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1868,"Precinct Committeeman LSL 102 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1869,"Precinct Committeeman LSL 103 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1870,"Precinct Committeeman LSL 104 - R","Rick Strawbridge","R",84,100.00,633638,157671,1,1,"0","0"
1871,"Precinct Committeeman LSL 105 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1872,"Precinct Committeeman LSL 106 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1873,"Precinct Committeeman LSL 107 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1874,"Precinct Committeeman LSL 108 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1875,"Precinct Committeeman LSL 109 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1876,"Precinct Committeeman LSL 110 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1877,"Precinct Committeeman LSL 111 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1878,"Precinct Committeeman LSL 112 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1879,"Precinct Committeeman LSL 113 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1880,"Precinct Committeeman LSL 114 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1881,"Precinct Committeeman LSL 115 - R","John J. Colletti","R",95,100.00,633638,157671,1,1,"0","0"
1882,"Precinct Committeeman LSL 116 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1883,"Precinct Committeeman LSL 117 - R","Elizabeth ""Liz"" Martinez","R",52,100.00,633638,157671,1,1,"0","0"
1884,"Precinct Committeeman LSL 118 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1885,"Precinct Committeeman LSL 119 - R","Kevin Michael Coyne","R",48,100.00,633638,157671,1,1,"0","0"
1886,"Precinct Committeeman LSL 120 - R","Becky Rudolph","R",70,100.00,633638,157671,1,1,"0","0"
1887,"Precinct Committeeman LSL 121 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1888,"Precinct Committeeman LSL 122 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1889,"Precinct Committeeman LSL 123 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1890,"Precinct Committeeman LSL 124 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1891,"Precinct Committeeman LSL 125 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1892,"Precinct Committeeman LSL 126 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1893,"Precinct Committeeman LSL 127 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1894,"Precinct Committeeman LSL 128 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1895,"Precinct Committeeman LSL 129 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1896,"Precinct Committeeman D G 001 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1897,"Precinct Committeeman D G 002 - R","Jeffrey L. Crane","R",76,100.00,633638,157671,1,1,"0","0"
1898,"Precinct Committeeman D G 003 - R","Mary A. Mack","R",99,100.00,633638,157671,1,1,"0","0"
1899,"Precinct Committeeman D G 004 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1900,"Precinct Committeeman D G 005 - R","Howard Kotlicky","R",134,100.00,633638,157671,1,1,"0","0"
1901,"Precinct Committeeman D G 006 - R","William K. Comiskey","R",73,100.00,633638,157671,1,1,"0","0"
1902,"Precinct Committeeman D G 007 - R","Kirk W. Dillard","R",103,100.00,633638,157671,1,1,"0","0"
1903,"Precinct Committeeman D G 008 - R","Virginia ""Ginny"" Long Zemel","R",109,100.00,633638,157671,1,1,"0","0"
1904,"Precinct Committeeman D G 009 - R","Don Rickard","R",66,100.00,633638,157671,1,1,"0","0"
1905,"Precinct Committeeman D G 010 - R","Alyssa Rabulinski","R",71,100.00,633638,157671,1,1,"0","0"
1906,"Precinct Committeeman D G 011 - R","Allan C. Alongi","R",82,100.00,633638,157671,1,1,"0","0"
1907,"Precinct Committeeman D G 012 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1908,"Precinct Committeeman D G 013 - R","James M. Norris","R",94,100.00,633638,157671,1,1,"0","0"
1909,"Precinct Committeeman D G 014 - R","Susan M. Allgood","R",81,100.00,633638,157671,1,1,"0","0"
1910,"Precinct Committeeman D G 015 - R","James A. Addington","R",67,100.00,633638,157671,1,1,"0","0"
1911,"Precinct Committeeman D G 016 - R","Joseph R. Craig","R",58,100.00,633638,157671,1,1,"0","0"
1912,"Precinct Committeeman D G 017 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1913,"Precinct Committeeman D G 018 - R","Edward Earl","R",66,100.00,633638,157671,1,1,"0","0"
1914,"Precinct Committeeman D G 019 - R","Glen K. Solo","R",45,100.00,633638,157671,1,1,"0","0"
1915,"Precinct Committeeman D G 020 - R","Martin T. Tully","R",74,100.00,633638,157671,1,1,"0","0"
1916,"Precinct Committeeman D G 021 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1917,"Precinct Committeeman D G 022 - R","Charles M. Usher, Jr.","R",75,100.00,633638,157671,1,1,"0","0"
1918,"Precinct Committeeman D G 023 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1919,"Precinct Committeeman D G 024 - R","Linda J. Painter","R",140,100.00,633638,157671,1,1,"0","0"
1920,"Precinct Committeeman D G 025 - R","Kimm L. Sayre","R",91,100.00,633638,157671,1,1,"0","0"
1921,"Precinct Committeeman D G 026 - R","Christina M. Martin","R",107,100.00,633638,157671,1,1,"0","0"
1922,"Precinct Committeeman D G 027 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1923,"Precinct Committeeman D G 028 - R","John M. Hakim","R",94,100.00,633638,157671,1,1,"0","0"
1924,"Precinct Committeeman D G 029 - R","James ""Jim"" Long","R",112,100.00,633638,157671,1,1,"0","0"
1925,"Precinct Committeeman D G 030 - R","Michael J. Hahne","R",74,100.00,633638,157671,1,1,"0","0"
1926,"Precinct Committeeman D G 031 - R","Paul W. Coultrap, Jr.","R",86,100.00,633638,157671,1,1,"0","0"
1927,"Precinct Committeeman D G 032 - R","Abigail 'Abby' Ferguson","R",66,100.00,633638,157671,1,1,"0","0"
1928,"Precinct Committeeman D G 033 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1929,"Precinct Committeeman D G 034 - R","Anthony Cheng","R",91,100.00,633638,157671,1,1,"0","0"
1930,"Precinct Committeeman D G 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1931,"Precinct Committeeman D G 036 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1932,"Precinct Committeeman D G 037 - R","Robert ""Bob"" Berlin","R",110,100.00,633638,157671,1,1,"0","0"
1933,"Precinct Committeeman D G 038 - R","Eric T. Stach","R",70,100.00,633638,157671,1,1,"0","0"
1934,"Precinct Committeeman D G 039 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1935,"Precinct Committeeman D G 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1936,"Precinct Committeeman D G 041 - R","Duane Bradley","R",106,100.00,633638,157671,1,1,"0","0"
1937,"Precinct Committeeman D G 042 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1938,"Precinct Committeeman D G 043 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1939,"Precinct Committeeman D G 044 - R","James P. McCarthy","R",96,100.00,633638,157671,1,1,"0","0"
1940,"Precinct Committeeman D G 045 - R","Ilene ""Chick"" Briner","R",64,54.70,633638,157671,1,1,"0","0"
1941,"Precinct Committeeman D G 045 - R","Laurel Q. Bowen","R",53,45.30,633638,157671,1,1,"0","0"
1942,"Precinct Committeeman D G 046 - R","Patricia R. Bellock","R",72,100.00,633638,157671,1,1,"0","0"
1943,"Precinct Committeeman D G 047 - R","Monique O'Toole","R",37,100.00,633638,157671,1,1,"0","0"
1944,"Precinct Committeeman D G 048 - R","Darren Hughes","R",57,100.00,633638,157671,1,1,"0","0"
1945,"Precinct Committeeman D G 049 - R","Christopher Davis","R",89,100.00,633638,157671,1,1,"0","0"
1946,"Precinct Committeeman D G 050 - R","Patrick J. Smith","R",92,100.00,633638,157671,1,1,"0","0"
1947,"Precinct Committeeman D G 051 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1948,"Precinct Committeeman D G 052 - R","Bob Grogan","R",110,100.00,633638,157671,1,1,"0","0"
1949,"Precinct Committeeman D G 053 - R","David S. Olsen","R",103,100.00,633638,157671,1,1,"0","0"
1950,"Precinct Committeeman D G 054 - R","David M. Smith","R",73,100.00,633638,157671,1,1,"0","0"
1951,"Precinct Committeeman D G 055 - R","Matt Caruso","R",53,100.00,633638,157671,1,1,"0","0"
1952,"Precinct Committeeman D G 056 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1953,"Precinct Committeeman D G 057 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1954,"Precinct Committeeman D G 058 - R","Greg Abbott","R",67,100.00,633638,157671,1,1,"0","0"
1955,"Precinct Committeeman D G 059 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1956,"Precinct Committeeman D G 060 - R","Donna J. McKenzie","R",52,100.00,633638,157671,1,1,"0","0"
1957,"Precinct Committeeman D G 061 - R","David Ricordati","R",114,100.00,633638,157671,1,1,"0","0"
1958,"Precinct Committeeman D G 062 - R","Michael Ockrim","R",83,100.00,633638,157671,1,1,"0","0"
1959,"Precinct Committeeman D G 063 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1960,"Precinct Committeeman D G 064 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1961,"Precinct Committeeman D G 065 - R","Anthony Rosario","R",93,100.00,633638,157671,1,1,"0","0"
1962,"Precinct Committeeman D G 066 - R","Ralph Stompanato","R",86,100.00,633638,157671,1,1,"0","0"
1963,"Precinct Committeeman D G 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1964,"Precinct Committeeman D G 068 - R","Douglas A. Witter","R",76,100.00,633638,157671,1,1,"0","0"
1965,"Precinct Committeeman D G 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1966,"Precinct Committeeman D G 070 - R","Noel A. Manley","R",89,100.00,633638,157671,1,1,"0","0"
1967,"Precinct Committeeman D G 071 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1968,"Precinct Committeeman D G 072 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1969,"Precinct Committeeman D G 073 - R","Karen L. Kelly","R",68,100.00,633638,157671,1,1,"0","0"
1970,"Precinct Committeeman D G 074 - R","Kimberly Schaeffer","R",53,100.00,633638,157671,1,1,"0","0"
1971,"Precinct Committeeman D G 075 - R","Michael J. Davenport","R",69,100.00,633638,157671,1,1,"0","0"
1972,"Precinct Committeeman D G 076 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1973,"Precinct Committeeman D G 077 - R","John T. ""Jack"" Novak","R",76,100.00,633638,157671,1,1,"0","0"
1974,"Precinct Committeeman D G 078 - R","Timothy J. Waz","R",83,100.00,633638,157671,1,1,"0","0"
1975,"Precinct Committeeman D G 079 - R","Nicole O'Toole","R",85,100.00,633638,157671,1,1,"0","0"
1976,"Precinct Committeeman D G 080 - R","Brian J. Krajewski","R",92,100.00,633638,157671,1,1,"0","0"
1977,"Precinct Committeeman D G 081 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1978,"Precinct Committeeman D G 082 - R","Deborah A. Kraus","R",95,100.00,633638,157671,1,1,"0","0"
1979,"Precinct Committeeman D G 083 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1980,"Precinct Committeeman D G 084 - R","David J. Eaton","R",71,100.00,633638,157671,1,1,"0","0"
1981,"Precinct Committeeman D G 085 - R","Eleni P. Bourtsos","R",65,100.00,633638,157671,1,1,"0","0"
1982,"Precinct Committeeman D G 086 - R","David P. Kuhaneck","R",89,100.00,633638,157671,1,1,"0","0"
1983,"Precinct Committeeman D G 087 - R","Helen ""Gayle"" Neal","R",190,100.00,633638,157671,1,1,"0","0"
1984,"Precinct Committeeman D G 088 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1985,"Precinct Committeeman D G 089 - R","Gregg Mellinger","R",114,100.00,633638,157671,1,1,"0","0"
1986,"Precinct Committeeman D G 090 - R","Zain Rahman","R",79,100.00,633638,157671,1,1,"0","0"
1987,"Precinct Committeeman D G 091 - R","Danny Moustos","R",48,100.00,633638,157671,1,1,"0","0"
1988,"Precinct Committeeman D G 092 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1989,"Precinct Committeeman D G 093 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1990,"Precinct Committeeman D G 094 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1991,"Precinct Committeeman D G 095 - R","Kathleen A. Abbate","R",105,100.00,633638,157671,1,1,"0","0"
1992,"Precinct Committeeman D G 096 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1993,"Precinct Committeeman D G 097 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1994,"Precinct Committeeman D G 098 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1995,"Precinct Committeeman D G 099 - R","Jonathan G. Nelson","R",67,100.00,633638,157671,1,1,"0","0"
1996,"Precinct Committeeman D G 100 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1997,"Precinct Committeeman D G 101 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1998,"Precinct Committeeman D G 102 - R","Robert C. Sejnost","R",92,100.00,633638,157671,1,1,"0","0"
1999,"Precinct Committeeman D G 103 - R","Jamie Lyn Fabiszak","R",76,100.00,633638,157671,1,1,"0","0"
2000,"Precinct Committeeman D G 104 - R","E. Jim Nicola","R",80,100.00,633638,157671,1,1,"0","0"
2001,"Precinct Committeeman D G 105 - R","Ryan Doorhy","R",79,100.00,633638,157671,1,1,"0","0"
2002,"Precinct Committeeman D G 106 - R","Richard A. Biehl","R",87,100.00,633638,157671,1,1,"0","0"
2003,"Precinct Committeeman D G 107 - R","John R. ""Jack"" Hubeny","R",109,100.00,633638,157671,1,1,"0","0"
2004,"Precinct Committeeman D G 108 - R","Daniel P. Bennington","R",98,100.00,633638,157671,1,1,"0","0"
2005,"Precinct Committeeman D G 109 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2006,"Precinct Committeeman D G 110 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2007,"Precinct Committeeman D G 111 - R","Brian L. Pabst","R",67,100.00,633638,157671,1,1,"0","0"
2008,"Precinct Committeeman D G 112 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2009,"Precinct Committeeman D G 113 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2010,"Precinct Committeeman D G 114 - R","Carl Miller","R",91,100.00,633638,157671,1,1,"0","0"
2011,"Precinct Committeeman D G 115 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2012,"Precinct Committeeman D G 116 - R","Jim Broline","R",111,100.00,633638,157671,1,1,"0","0"
2013,"Precinct Committeeman D G 117 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2014,"Precinct Committeeman D G 118 - R","Jeremy ""Jaye"" Wang","R",41,100.00,633638,157671,1,1,"0","0"
2015,"Precinct Committeeman D G 119 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
2016,"Precinct Committeeman D G 120 - R","John Curran","R",61,100.00,633638,157671,1,1,"0","0"
2017,"Precinct Committeeman D G 121 - R","Mark S. Thoman","R",99,100.00,633638,157671,1,1,"0","0"
2018,"Precinct Committeeman D G 122 - R","Mary Stoll","R",117,100.00,633638,157671,1,1,"0","0"
2019,"Precinct Committeeman D G 123 - R","Richard J. Kulovany","R",92,100.00,633638,157671,1,1,"0","0"
2020,"Precinct Committeeman D G 124 - R","Ronald S. Lanie","R",102,100.00,633638,157671,1,1,"0","0"
2021,"Precinct Committeeman D G 125 - R","Arthur P. Donner","R",102,100.00,633638,157671,1,1,"0","0"
2022,"Precinct Committeeman D G 126 - R","James J. Mendrick","R",51,100.00,633638,157671,1,1,"0","0"
